id,name,city,lon,lat,date,PM2.5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1769A,百股街道,锦州,121.2008,41.1219,20180531,29.36666666666667,2001.0,7640.0,1975992.0905533943,1608279.2150193194,16,1.5393503904342651,22.746623992919922,290.4475402832031,100280.625,0.0004144551348872483,291.1648254394531,-3.1565603421768174e-05,51.453121185302734,0.5951833128929138,1.4196324348449707,0.5718231201171875,2796
1770A,天安街道,锦州,121.1178,41.1222,20180531,28.758064516129032,2001.0,7627.0,1969871.1912158066,1606648.0359981654,29,1.4275842905044556,23.320919036865234,290.58074951171875,100094.90625,0.00044129672460258007,293.0226135253906,-2.8318547265371308e-05,50.88804244995117,0.565137505531311,1.3109601736068726,0.5800068378448486,1800
1771A,北湖公园,锦州,121.1303,41.1386,20180531,35.903225806451616,1998.0,7629.0,1970264.929181325,1608832.4255924085,44,1.3921806812286377,22.398962020874023,290.541259765625,100039.3671875,0.00044408804387785494,291.391357421875,-2.5619965526857413e-05,50.74111557006836,0.5304806232452393,1.2871508598327637,0.5729828476905823,2514
1772A,哈达湾,吉林,126.555,43.8875,20180531,24.14516129032258,1558.0,8497.0,2260211.196128348,2047796.0981131687,189,0.7919001579284668,2.368011951446533,285.6826171875,97731.0,0.0014969568001106381,180.5237274169922,-1.0626748917275108e-05,60.8484001159668,0.03271832689642906,0.79122394323349,0.38328805565834045,2247
1773A,东局子,吉林,126.5844,43.8358,20180531,31.435483870967737,1566.0,8501.0,2264245.2439740896,2042462.8928333442,192,0.7992162704467773,180.03427124023438,285.36956787109375,97440.4609375,0.0015268585411831737,173.68942260742188,-1.0285023563483264e-05,61.47028350830078,-0.0004212185158394277,0.7992161512374878,0.38306450843811035,2247
1774A,电力学院,吉林,126.4978,43.8228,20180531,23.02,1568.0,8488.0,2258753.289439623,2038958.3734833535,211,0.8310754299163818,4.369503021240234,285.5772705078125,97512.234375,0.0014743134379386902,178.45570373535156,-1.0973886674037203e-05,60.80271530151367,0.06331657618284225,0.8286600112915039,0.3845508396625519,2979
1775A,江北,吉林,126.5786,43.8947,20180531,22.532258064516128,1557.0,8501.0,2261564.3776188777,2049176.1385136044,190,0.7847830057144165,0.5200331211090088,285.6802062988281,97690.7734375,0.0015124453930184245,179.52670288085938,-1.0602459042274859e-05,61.051658630371094,0.007121898699551821,0.7847506999969482,0.39041173458099365,2674
1776A,江南公园,吉林,126.55,43.8256,20180531,28.25,1568.0,8496.0,2262258.9367890186,2040484.8073530854,195,0.8136134147644043,1.678696870803833,285.3863525390625,97433.265625,0.0015083429170772433,174.72434997558594,-1.050656101142522e-05,61.270774841308594,0.023832958191633224,0.8132642507553101,0.3840087056159973,3163
1778A,丰满,吉林,126.6772,43.7256,20180531,21.661290322580644,1584.0,8516.0,2274943.7170248423,2031798.9813755706,248,0.7577146887779236,183.06805419921875,285.5556640625,97352.6640625,0.0016106805996969342,157.4329071044922,-8.071973752521444e-06,63.02433395385742,-0.0405530221760273,0.756628692150116,0.38422873616218567,3024
1779A,安居小区,齐齐哈尔,123.9305,47.3636,20180531,18.266666666666666,1002.0,8077.0,1954309.1163478224,2397572.867887756,148,0.6885130405426025,188.02706909179688,287.750732421875,99116.828125,0.0006187370745465159,238.0871124267578,-1.881496427813545e-05,44.57380676269531,-0.09614177793264389,0.6817675232887268,0.3405372202396393,1981
1780A,中心广场,齐齐哈尔,123.9305,47.3386,20180531,19.107142857142858,1006.0,8077.0,1955198.092731969,2394641.3231566343,150,0.6815298199653625,188.84019470214844,287.7740478515625,99116.859375,0.0006230002036318183,237.18521118164062,-1.8789958630804904e-05,44.72371292114258,-0.10473374277353287,0.6734342575073242,0.34122133255004883,4011
1781A,农牧车辆厂,齐齐哈尔,123.9483,47.3227,20180531,18.145161290322577,1008.0,8080.0,1956931.799172405,2393131.24109213,149,0.6786840558052063,189.3462677001953,287.76092529296875,99116.2890625,0.0006255863117985427,235.68714904785156,-1.9059936676057987e-05,45.036739349365234,-0.11021532863378525,0.6696749925613403,0.33548471331596375,1994
1782A,富区环保局,齐齐哈尔,123.6261,47.203,20180531,19.177419354838708,1028.0,8028.0,1939987.2505609968,2372698.98500385,152,0.5950681567192078,193.24334716796875,288.0446472167969,99083.2890625,0.0006343949353322387,245.022216796875,-1.688283373368904e-05,42.55440902709961,-0.13631844520568848,0.5792437791824341,0.34540969133377075,2000
1783A,市环境监测站,齐齐哈尔,123.945,47.2988,20180531,26.25,1012.0,8079.0,1957565.4996471936,2390263.0320193893,145,0.6716869473457336,190.14158630371094,287.79119873046875,99116.34375,0.0006296646897681057,235.1214599609375,-1.8916913177235983e-05,45.1068115234375,-0.11826788634061813,0.6611928939819336,0.33906254172325134,2169
1784A,环保大楼　,牡丹江,129.61,44.56100000000001,20180531,17.43548387096774,1450.0,8986.0,2441859.814401269,2198805.639663148,234,0.30748283863067627,184.3210906982422,284.83172607421875,97193.7109375,0.0010844581993296742,225.1125946044922,-1.3645553735841531e-05,63.481746673583984,-0.02316693589091301,0.3066088557243347,0.33263498544692993,1820
1785A,文化广场　,牡丹江,129.6115,44.5782,20180531,14.387096774193546,1448.0,8986.0,2441233.9493402103,2200821.4957874217,234,0.2828969657421112,182.0675048828125,284.83538818359375,97177.53125,0.0010740796569734812,223.39947509765625,-1.3554848010244314e-05,63.33803176879883,-0.010205763392150402,0.28271281719207764,0.3327518701553345,1530
1786A,第一医院,牡丹江,129.5902,44.5952,20180531,14.887096774193546,1445.0,8982.0,2439075.8015103075,2202248.194802659,248,0.19432884454727173,9.093673706054688,284.819580078125,97048.109375,0.0010726077016443014,220.88673400878906,-1.34660422190791e-05,63.01838684082031,0.03071262128651142,0.1918865144252777,0.36885249614715576,2357
1787A,机车工厂,牡丹江,129.6459,44.6104,20180531,13.758064516129034,1442.0,8991.0,2442196.076845168,2205380.2060020464,233,0.27913960814476013,1.728780746459961,284.7679748535156,97023.96875,0.0010338557185605168,218.16929626464844,-1.3189701348892413e-05,63.00746536254883,0.008420631289482117,0.2790125608444214,0.33428922295570374,3159
1788A,第一中学,牡丹江,129.6386,44.5462,20180531,13.06451612903226,1453.0,8990.0,2444419.6623659614,2197814.352289743,248,0.39801284670829773,189.00697326660156,284.7812805175781,97144.375,0.001091207261197269,227.66714477539062,-1.380681169393938e-05,63.86434555053711,-0.06230883300304413,0.3931053578853607,0.3360668122768402,2654
1789A,大同区,大庆,124.8354,46.0347,20180531,24.177419354838708,1215.0,8222.0,2062275.814543036,2260418.3571427357,134,0.7006968855857849,192.09475708007812,286.99798583984375,99283.2890625,0.0006175177404657006,173.21746826171875,-1.0001288501371164e-05,49.130271911621094,-0.14681217074394226,0.6851440072059631,0.3690849244594574,2607
1790A,龙凤区,大庆,125.112,46.528,20180531,20.93548387096774,1136.0,8266.0,2062553.2920619124,2323900.882703996,145,0.7146065831184387,183.8080291748047,286.2581481933594,99152.71875,0.0006043711327947676,133.38966369628906,-1.0616764484439045e-05,52.05729293823242,-0.04745780676603317,0.7130289673805237,0.3634839355945587,2293
1791A,红岗区,大庆,124.8847,46.3991,20180531,23.41379310344828,1156.0,8230.0,2052200.7987635732,2304072.2596290214,141,0.6725871562957764,183.37184143066406,286.45928955078125,99257.5234375,0.000662886188365519,144.5459747314453,-1.019714090944035e-05,50.893306732177734,-0.0395575650036335,0.6714228987693787,0.3599388897418976,2040
1792A,萨尔图区,大庆,125.1386,46.5776,20180531,24.25,1128.0,8270.0,2062482.1404578188,2330255.3386412417,146,0.7239493727684021,185.60377502441406,286.2395324707031,99145.78125,0.0005902698030695319,132.129638671875,-1.0570704034762457e-05,52.24313735961914,-0.07069027423858643,0.7204897999763489,0.43472492694854736,2700
1793A,让胡路区,大庆,124.8648,46.6219,20180531,16.433333333333334,1121.0,8226.0,2042703.3811643198,2329714.5161317466,147,0.6898212432861328,185.13717651367188,286.3565673828125,99193.421875,0.000672984286211431,134.49559020996094,-9.829952432482969e-06,51.572391510009766,-0.06176510080695152,0.6870505213737488,0.382632315158844,2322
1794A,监测站,芜湖,118.3528,31.3508,20180531,35.88709677419355,3564.0,7184.0,2043879.192244695,404959.65506522456,8,1.0510494709014893,246.1833038330078,295.1411437988281,100904.7734375,0.00287571270018816,193.92373657226562,-2.5298841137555428e-05,71.7367935180664,-0.9615297913551331,0.4244590401649475,0.734340250492096,2912
1795A,科创中心,芜湖,118.37,31.4189,20180531,37.82258064516129,3553.0,7187.0,2043439.952075774,413221.43502773676,11,1.0536856651306152,246.29248046875,295.0729064941406,100874.234375,0.0029732503462582827,194.67306518554688,-2.6348572646384127e-05,71.91056060791016,-0.9647504687309265,0.4236862063407898,0.7362275123596191,2546
1796A,四水厂,芜湖,118.3708,31.3178,20180531,35.225806451612904,3569.0,7187.0,2046353.1735604259,401504.7942686025,13,1.0658038854599,246.18896484375,295.1837158203125,100933.5703125,0.002815692452713847,192.7792510986328,-2.4819666577968746e-05,71.53841400146484,-0.9750701785087585,0.4303210377693176,0.7743873000144958,2320
1797A,五七二零厂,芜湖,118.4022,31.3839,20180531,35.983870967741936,3559.0,7192.0,2047188.2559564998,409829.4369041092,10,1.0778541564941406,246.34353637695312,295.1253356933594,100878.609375,0.0028711562044918537,193.04129028320312,-2.5785699108382687e-05,71.64398193359375,-0.98726487159729,0.4325248599052429,0.7370201349258423,3569
1798A,湖东路四小,马鞍山,118.5058,31.6861,20180531,34.91935483870968,3510.0,7209.0,2047522.1445046398,447072.38493650506,16,1.0722917318344116,244.49636840820312,294.5997314453125,100823.375,0.0033066815230995417,195.72409057617188,-2.652961848070845e-05,72.78143310546875,-0.9677901268005371,0.4617270827293396,0.76163250207901,4603
1799A,天平服装,马鞍山,118.4828,31.6411,20180531,34.62903225806452,3518.0,7205.0,2046830.3218814053,441367.16911713517,7,1.064079999923706,245.44281005859375,294.6943359375,100888.28125,0.00329011888243258,195.3359375,-2.6879259166889824e-05,72.55970764160156,-0.9678156971931458,0.44226571917533875,0.7778657674789429,2961
1800A,慈湖二小,马鞍山,118.5106,31.7506,20180531,37.69354838709677,3500.0,7210.0,2046104.6936071233,454664.08685580816,10,1.0777270793914795,243.33004760742188,294.4797058105469,100840.1796875,0.0033271517604589462,196.85189819335938,-2.600468542368617e-05,73.090576171875,-0.9630485773086548,0.4837697446346283,0.7432354092597961,2888
1801A,马钢动力厂,马鞍山,118.48,31.6928,20180531,31.596774193548388,3509.0,7205.0,2045128.1666785707,447313.24337349506,15,1.0679378509521484,244.61245727539062,294.5933532714844,100868.03125,0.003312093671411276,196.33895874023438,-2.6530553441261873e-05,72.8338623046875,-0.964790403842926,0.45789819955825806,0.767495334148407,2746
1802A,市教育基地,马鞍山,118.6439,31.7133,20180531,50.148148148148145,3506.0,7231.0,2058544.3274715482,453116.4436955068,50,1.0928821563720703,242.72959899902344,294.3883361816406,100544.5546875,0.0033387544099241495,195.61386108398438,-2.3441620214725845e-05,73.36383056640625,-0.9713966250419617,0.5007795095443726,0.776758074760437,6300
1803A,十里,九江,115.9872,29.6816,20180531,30.61666666666667,3831.0,6806.0,1882307.4595131308,163967.29489410963,38,0.5696784853935242,275.27020263671875,296.3993835449219,99705.7265625,0.0036408875603228807,276.8056335449219,-4.572195393848233e-05,80.01028442382812,-0.5672727823257446,-0.05229870602488518,0.6392727494239807,2943
1804A,茅山头,九江,115.9581,29.7048,20180531,31.603448275862068,3827.0,6801.0,1879154.1977843773,166102.22100763395,15,0.6324487924575806,274.87054443359375,296.53094482421875,100224.578125,0.0036541265435516834,275.71954345703125,-4.446546154213138e-05,79.78428649902344,-0.6301677227020264,-0.0536670945584774,0.6494712233543396,2697
1805A,西园,九江,115.988,29.7292,20180531,29.532258064516128,3823.0,6806.0,1881180.1068736124,169505.7468734616,20,0.6905514001846313,277.83135986328125,296.5872802734375,100288.7421875,0.003640216076746583,280.3211975097656,-4.768554572365247e-05,79.67241668701172,-0.6841155886650085,-0.0940587967634201,0.6346237659454346,1292
1806A,五七二七厂,九江,116.0174,29.6535,20180531,24.741935483870968,3836.0,6811.0,1885682.74993558,161286.39175044248,153,0.5050911903381348,276.37115478515625,296.1877136230469,98988.3828125,0.0035940897651016712,277.904296875,-4.690173955168575e-05,80.14179229736328,-0.5019744634628296,-0.05602432042360306,0.637272298336029,5447
1807A,水科所,九江,116.0628,29.6926,20180531,39.82258064516129,3829.0,6818.0,1888706.1123631792,166694.15963142752,27,0.5817087292671204,277.0264587402344,296.5946960449219,100023.203125,0.0036446810699999332,286.17822265625,-5.276896627037786e-05,79.63956451416016,-0.5773435235023499,-0.07113014161586761,0.6390776634216309,3886
1808A,综合工业园,九江,115.9114,29.6039,20180531,30.24137931034483,3843.0,6794.0,1877560.3232662913,153502.6408157587,55,0.4655293822288513,270.74957275390625,296.01995849609375,98610.2890625,0.0035067542921751738,264.45849609375,-3.748122981050983e-05,80.3445053100586,-0.46548983454704285,-0.006068544927984476,0.6487612128257751,5187
1809A,石化总厂,九江,116.0726,29.7534,20180531,30.62068965517241,3820.0,6820.0,1888034.9688765807,173936.4542399811,27,0.7374354600906372,280.72210693359375,296.7685241699219,100532.1171875,0.0036119683645665646,291.8017883300781,-5.697090455214493e-05,79.19815826416016,-0.724567711353302,-0.13715925812721252,0.6333049535751343,2789
1810A,庐山气象台,九江,115.9936,29.5867,20180531,18.0,3846.0,6807.0,1885261.1830688985,153081.4526196248,919,0.4123539626598358,275.6497802734375,295.8649597167969,98072.7578125,0.0034661395475268364,270.8073425292969,-4.248029654263519e-05,80.65874481201172,-0.4103528559207916,-0.040575020015239716,0.6401799917221069,7680
1811A,中信二小,洛阳,112.3628,34.6692,20180531,48.1,3033.0,6226.0,1456034.9002960857,688227.0153216572,175,0.47154489159584045,236.24435424804688,293.85760498046875,98056.859375,0.0014558975817635655,175.68724060058594,-1.8924592950497754e-05,61.885467529296875,-0.3920418322086334,0.26202628016471863,0.6358538866043091,3705
1812A,市委党校,洛阳,112.3939,34.6511,20180531,53.774193548387096,3036.0,6231.0,1459000.0926109713,686539.299632404,163,0.5207988619804382,228.54598999023438,293.89825439453125,98223.8984375,0.0014706077054142952,176.4193878173828,-1.8840561097022146e-05,62.10836410522461,-0.39032357931137085,0.3447882831096649,0.6721551418304443,3095
1814A,豫西宾馆,洛阳,112.4664,34.6869,20180531,49.20967741935484,3030.0,6243.0,1464253.804707335,691868.0353432497,147,0.6240843534469604,226.71182250976562,294.06658935546875,98411.4296875,0.0013698897091671824,180.1612091064453,-1.944759424077347e-05,61.824790954589844,-0.4542697072029114,0.42792564630508423,0.6369866132736206,2204
1815A,河南林校,洛阳,112.4831,34.6869,20180531,41.7258064516129,3030.0,6245.0,1465639.0110075679,692117.0163027305,140,0.6465892195701599,225.4460906982422,294.0917663574219,98453.2890625,0.0013563436223194003,180.5893096923828,-1.9481587514746934e-05,61.83782958984375,-0.4607428312301636,0.45364487171173096,0.7001383900642395,2958
1816A,开发区管委会,洛阳,112.3844,34.6231,20180531,46.967741935483865,3040.0,6229.0,1458805.9187451908,683074.0465757952,181,0.5172935128211975,224.67752075195312,293.8585205078125,98220.203125,0.0014945004368200898,174.87791442871094,-1.8494491087039933e-05,62.32402420043945,-0.3637087941169739,0.36784306168556213,0.6571164131164551,5286
1817A,市委新办公区,洛阳,112.4275,34.6258,20180531,57.532258064516135,3040.0,6236.0,1462327.2326428313,684035.232215487,145,0.5825676918029785,221.87960815429688,293.93414306640625,98406.84375,0.001501452992670238,177.53570556640625,-1.8765227650874294e-05,62.41346740722656,-0.3888940215110779,0.43375861644744873,0.6905964016914368,3777
1818A,棉研所,安阳,114.483,36.061,20180531,33.45,2810.0,6565.0,1598497.8415974237,886424.4719371871,63,0.6353593468666077,195.212646484375,295.2737121582031,100004.09375,0.0004033605509903282,267.0539855957031,-1.5423631339217536e-05,56.547481536865234,-0.16671478748321533,0.6130967736244202,0.6452552080154419,4263
1819A,红庙街,安阳,114.32,36.086,20180531,47.58064516129032,2806.0,6539.0,1584706.6973724377,886751.6841805713,80,0.463422566652298,28.315351486206055,295.0906066894531,99661.84375,0.0003456043195910752,249.18597412109375,-1.4818872841715347e-05,56.817283630371094,0.21980658173561096,0.4079774022102356,0.6311405897140503,2464
1820A,银杏小区,安阳,114.358,36.087,20180531,42.25806451612903,2806.0,6545.0,1587759.53017113,887483.8518161199,75,0.4685684144496918,15.102959632873535,295.1820983886719,99791.921875,0.00032767662196420133,253.2550506591797,-1.500936286902288e-05,56.726585388183594,0.12208401411771774,0.4523846209049225,0.624627411365509,2644
1822A,铁佛寺,安阳,114.286,36.11,20180531,43.82258064516129,2802.0,6534.0,1581387.2008388543,889053.443152007,85,0.4615144729614258,38.22461700439453,294.8990783691406,99363.28125,0.00036767960409633815,245.567626953125,-1.4881475181027781e-05,56.7420654296875,0.28555309772491455,0.362567275762558,0.6242409348487854,3019
1824A,肿瘤医院,开封,114.3389,34.7781,20180531,38.31666666666667,3016.0,6542.0,1617146.7770821864,732039.8572195206,73,1.470903754234314,206.30836486816406,294.8489685058594,100065.3671875,0.0007849677931517363,257.9111022949219,-1.6443458662251942e-05,61.53791809082031,-0.6518898606300354,1.318558931350708,0.7173969745635986,2670
1825A,妇幼保健院,开封,114.3733,34.7975,20180531,41.532258064516135,3012.0,6548.0,1619527.4962931974,734901.8539656928,73,1.4751266241073608,206.09642028808594,294.8464660644531,100085.0,0.0008097697282209992,256.76678466796875,-1.7215521438629366e-05,61.57775115966797,-0.6488655209541321,1.3247536420822144,0.7442653179168701,2327
1826A,世纪星幼儿园,开封,114.2886,34.7967,20180531,38.548387096774185,3013.0,6534.0,1612557.1433043464,733414.148460267,74,1.4330826997756958,206.10467529296875,294.8547668457031,100022.9453125,0.0008357569458894432,259.4202880859375,-1.7099733668146655e-05,61.35052490234375,-0.6305568814277649,1.2869048118591309,0.7776052355766296,3965
1827A,市监测站　,焦作,113.261,35.235,20180531,60.16666666666666,2942.0,6370.0,1517890.406332973,768997.293035379,111,1.0613610744476318,325.94146728515625,293.8913269042969,98316.796875,0.0012494894908741117,157.56793212890625,-1.5190835256362334e-05,59.08889389038086,-0.5944698452949524,-0.8792569637298584,0.611348032951355,2651
1828A,市环保局　,焦作,113.227,35.213,20180531,51.096774193548384,2946.0,6364.0,1515586.9156540784,765860.6829994684,102,1.0406910181045532,321.978515625,294.06719970703125,98561.234375,0.0011762724025174975,161.73471069335938,-1.5395416994579136e-05,59.085567474365234,-0.6410809755325317,-0.8197883367538452,0.6159706115722656,2685
1829A,高新区政府,焦作,113.2464,35.1764,20180531,56.661290322580655,2952.0,6367.0,1517997.6657481077,761815.3711623785,94,0.9649990200996399,316.996826171875,294.4255676269531,99000.40625,0.0010909497505053878,172.73724365234375,-1.644385702093132e-05,58.72328567504883,-0.6582165360450745,-0.7056728601455688,0.6557936668395996,3516
1830A,影视城,焦作,113.1992,35.259,20180531,57.11666666666667,2939.0,6360.0,1512278.5273070948,770893.84199728,191,1.0717213153839111,323.3739013671875,293.39306640625,97366.53125,0.0012700003571808338,152.16929626464844,-1.4353701772051863e-05,59.622520446777344,-0.6394420266151428,-0.8600584268569946,0.6093147397041321,3487
1831A,高压开关厂,平顶山,113.3064,33.7214,20180531,57.403225806451616,3185.0,6377.0,1555418.855263475,590391.5317470591,90,0.7215006947517395,196.07688903808594,294.5987854003906,99545.078125,0.0020156155806034803,228.0858917236328,-1.859546136984136e-05,66.83008575439453,-0.19979746639728546,0.6932851076126099,0.8013813495635986,2246
1832A,新华旅馆,平顶山,113.322,33.721,20180531,61.75,3185.0,6380.0,1556737.8519649329,590591.2963436778,86,0.7315426468849182,197.7384490966797,294.6226806640625,99558.5,0.0020087179727852345,228.51666259765625,-1.8628694306244142e-05,66.78824615478516,-0.22287440299987793,0.696765124797821,0.812820553779602,3010
1833A,规划设计院,平顶山,113.292,33.739000000000004,20180531,49.16666666666666,3182.0,6375.0,1553817.64032476,592244.3500012734,92,0.6965693235397339,195.85719299316406,294.560302734375,99466.7265625,0.002029310679063201,227.50794982910156,-1.8688706404645927e-05,66.7090072631836,-0.19032561779022217,0.6700634360313416,0.7786912322044373,2379
1834A,平顶山工学院,平顶山,113.182,33.736999999999995,20180531,49.661290322580655,3182.0,6357.0,1544625.156055756,590273.5393681175,97,0.6570220589637756,183.04685974121094,294.4074401855469,99386.546875,0.0020917088259011507,220.48660278320312,-1.8021699361270294e-05,66.8864974975586,-0.034921567887067795,0.6560933589935303,0.7849197387695312,26
1835A,市政府,三门峡,111.1928,34.7772,20180531,41.25806451612903,3016.0,6039.0,1356704.4117177797,684319.8911885192,379,1.0815036296844482,225.07870483398438,291.8993835449219,95532.265625,0.0011422460665926337,159.66380310058594,-1.823899583541788e-05,64.32025909423828,-0.765770435333252,0.7637051939964294,0.5434669256210327,2481
1836A,开发区,三门峡,111.158,34.794000000000004,20180531,40.935483870967744,3013.0,6033.0,1353483.24903936,685839.5395605593,333,1.136075496673584,225.4177703857422,292.0022888183594,95438.953125,0.001125802518799901,158.63392639160156,-1.888701990537811e-05,63.894962310791016,-0.8091440200805664,0.7974669337272644,0.5527975559234619,3663
1838A,风景区,三门峡,111.1489,34.7997,20180531,35.37096774193548,3012.0,6032.0,1352615.337149696,686392.7038845251,329,1.146065354347229,225.64219665527344,292.0050964355469,95357.5703125,0.0011224838672205806,158.42897033691406,-1.8951654055854306e-05,63.78594207763672,-0.819403886795044,0.8012758493423462,0.5555756092071533,3528
1839A,四零三,宜昌,111.3009,30.7157,20180531,37.766666666666666,3666.0,6056.0,1446117.4816569267,205402.12660926377,104,0.21287801861763,143.74171447753906,294.6048583984375,97908.640625,0.002606597263365984,126.13585662841797,-1.1940423064515926e-05,78.31912994384766,0.1259143203496933,-0.1716468334197998,0.7574011087417603,3122
1840A,白龙岗,宜昌,111.2992,30.698,20180531,40.37096774193548,3668.0,6056.0,1446316.2881632396,203297.0847655975,99,0.20857848227024078,141.3292236328125,294.6188049316406,97931.03125,0.0026157954707741737,127.857177734375,-1.213495579577284e-05,78.35919189453125,0.13034097850322723,-0.16283799707889557,0.740561842918396,3464
1841A,伍家岗,宜昌,111.3549,30.6463,20180531,34.333333333333336,3677.0,6065.0,1452233.682177257,198044.1007804799,60,0.17478777468204498,131.5261688232422,294.723876953125,98327.375,0.002642186125740409,148.23245239257812,-1.4701217878609896e-05,78.20951080322266,0.1308632493019104,-0.11586879193782806,0.7511233687400818,3312
1842A,点军区,宜昌,111.268,30.696,20180531,36.38709677419355,3669.0,6051.0,1443612.3828594373,202603.2384261584,66,0.19627514481544495,134.353515625,294.4120178222656,97414.7265625,0.002824352588504553,121.91336822509766,-1.1416475899750367e-05,78.59104919433594,0.14035406708717346,-0.13720302283763885,0.7394446730613708,1970
1843A,夷陵区,宜昌,111.3296,30.7819,20180531,32.145161290322584,3655.0,6061.0,1447335.0790178706,213605.12718988184,102,0.2603469491004944,157.0745086669922,294.6298828125,98109.4765625,0.0024079519789665937,128.1852264404297,-1.1817412996606436e-05,78.2535629272461,0.10143329948186874,-0.23977452516555786,0.7519135475158691,3198
1844A,市图书馆,荆州,112.2551,30.3175,20180531,37.82258064516129,3729.0,6209.0,1538204.5100321285,173167.0827950566,33,0.5153621435165405,303.1478271484375,295.6418762207031,100526.765625,0.0040711211040616035,295.50054931640625,-4.006885865237564e-05,74.52367401123047,-0.431511253118515,-0.28177329897880554,0.8130705952644348,2811
1845A,市委党校,荆州,112.2068,30.3515,20180531,37.983870967741936,3724.0,6201.0,1533238.0877523534,176396.02784556054,35,0.5254968404769897,304.98236083984375,295.5957336425781,100449.4765625,0.003952565602958202,294.15704345703125,-4.044956585858017e-05,74.34461212158203,-0.43057388067245483,-0.30125245451927185,0.812405526638031,3451
1846A,科融环保,荆州,112.2887,30.3055,20180531,38.935483870967744,3731.0,6214.0,1541418.7720688188,172287.78271570677,31,0.5114506483078003,302.06488037109375,295.65875244140625,100565.140625,0.004134549759328365,294.7231750488281,-3.804637890425511e-05,74.5929946899414,-0.433444619178772,-0.2714913487434387,0.8154956102371216,3356
1847A,南湖风景区,岳阳,113.1094,29.3578,20180531,32.93103448275862,3883.0,6345.0,1634409.0866746847,74799.81927328209,36,0.6640977263450623,260.9654541015625,296.8733825683594,100476.90625,0.0037265464197844267,342.8421936035156,-4.536457345238887e-05,77.5925064086914,-0.6558545231819153,0.10431043803691864,0.7311538457870483,4317
1848A,城陵矶,岳阳,113.1493,29.4251,20180531,31.568965517241377,3872.0,6352.0,1636503.2715711843,83309.86833426305,37,0.6493121981620789,259.13385009765625,296.7886657714844,100452.1953125,0.0037183177191764116,343.0908508300781,-4.638488098862581e-05,77.75411224365234,-0.6376652121543884,0.12243140488862991,0.6854198575019836,3445
1849A,开发区,岳阳,113.1772,29.3678,20180531,23.0,3881.0,6356.0,1640240.221015591,77095.257626924,47,0.6794026494026184,258.4923095703125,296.77703857421875,100263.1015625,0.003752574324607849,339.65765380859375,-4.497826375882141e-05,77.96109771728516,-0.6657398343086243,0.13556718826293945,0.6834559440612793,4051
1850A,云溪区,岳阳,113.2621,29.4758,20180531,30.387096774193548,3864.0,6370.0,1645445.9874468218,91104.79279049893,49,0.6578364372253418,255.32675170898438,296.5713195800781,100061.03125,0.003639622125774622,341.3797607421875,-4.7487530537182465e-05,78.30773162841797,-0.636375367641449,0.16665886342525482,0.7124083042144775,4462
1851A,君山区,岳阳,112.9943,29.4402,20180531,28.75,3870.0,6327.0,1622358.1939045626,82500.33900502985,27,0.608126699924469,265.19805908203125,296.7416687011719,100643.8515625,0.0035280222073197365,347.41552734375,-4.586076465784572e-05,76.99613189697266,-0.605989933013916,0.05093388259410858,0.7171385288238525,3860
1854A,市二中,常德,111.6975,28.9703,20180531,34.064516129032256,3945.0,6120.0,1516029.3011435315,6965.2607741533075,47,0.7574296593666077,300.8400573730469,296.4422302246094,100408.9296875,0.002576551167294383,272.25177001953125,-2.6640451324055903e-05,77.45561218261719,-0.6503545045852661,-0.38825085759162903,0.7963878512382507,2212
1857A,白鹤山,常德,111.7158,29.1456,20180531,29.70967741935484,3917.0,6123.0,1514159.4277138088,27711.98488238127,72,0.869915246963501,311.32672119140625,296.2679443359375,100095.4921875,0.0025920183397829533,282.3211669921875,-2.963616316264961e-05,77.4542007446289,-0.6533072590827942,-0.5744059085845947,0.8047344088554382,6169
1858A,永定新区,张家界,110.48,29.1389,20180531,32.9,3918.0,5925.0,1403307.241691968,8582.05639888948,230,0.7812798023223877,261.0297546386719,294.0728454589844,96149.4140625,0.0055924393236637115,252.51016235351562,-1.0182263395108748e-05,81.2474365234375,-0.771719217300415,0.12185056507587433,0.7388392090797424,4447
1859A,电业局,张家界,110.4697,29.1242,20180531,26.741935483870968,3920.0,5923.0,1402654.3197391566,6714.878383393633,187,0.789352536201477,260.0036926269531,294.017822265625,96020.4453125,0.005665733944624662,253.4749298095703,-1.0283532901667058e-05,81.26544189453125,-0.7773637175559998,0.13705138862133026,0.7608730792999268,2895
1860A,未央路,张家界,110.5594,29.3547,20180531,18.693548387096776,3883.0,5937.0,1406411.416606959,34977.92135964372,437,0.634788990020752,270.57769775390625,293.521728515625,94377.203125,0.005076330155134201,216.4535369873047,-7.911073225841392e-06,81.45002746582031,-0.6347570419311523,-0.006370863877236843,0.7243843674659729,6000
1861A,袁家界,张家界,110.4417,29.315,20180531,24.741935483870968,3890.0,5919.0,1396597.3136074347,28650.35021155382,854,0.716225266456604,262.88531494140625,293.5691223144531,94325.4296875,0.0050826468504965305,218.3148651123047,-7.782115062582307e-06,81.00115203857422,-0.7107067108154297,0.08873884379863739,0.7246428728103638,3873
